0,1,2,3,4
0.5004610731015372,1.406,1.0,1.554,1.0
0.5076511274033153,1.554,25.0,5.92,25.0
0.49421327206362153,1.554,1.0,1.554,1.0
0.49076951313254824,1.554,25.0,1.554,1.0
0.49778774766149647,1.554,25.0,5.92,1.0
0.5236805707932668,1.554,25.0,1.554,25.0
0.4995544038013854,1.554,1.0,5.92,1.0
0.506608437133979,1.554,1.0,5.92,25.0
0.4907695131325486,1.554,1.0,1.554,25.0
0.5012415339098026,1.406,25.0,1.554,1.0
0.5000055284912817,1.406,25.0,5.92,1.0
0.4984140758261406,1.406,25.0,5.92,25.0
0.5042867405430667,1.406,25.0,1.554,25.0
0.5011975073403259,1.406,1.0,5.92,1.0
0.5016827169487565,1.406,1.0,5.92,25.0
0.47100125869514475,1.406,1.0,1.554,25.0
0.5113816246779819,1.48,13.0,3.737,13.0
0.5026656268068102,1.406,13.0,3.737,13.0
0.5030993038687459,1.406,1.0,3.737,13.0
0.49226577352357637,1.406,1.0,1.554,13.0
0.5158518453758101,1.406,1.0,3.737,1.0
0.49764939727447643,1.406,13.0,1.554,13.0
0.49845169013720125,1.406,13.0,1.554,1.0
0.5072417302347134,1.406,13.0,3.737,1.0
0.5061323686096761,1.48,1.0,3.737,13.0
0.49719073663404667,1.48,1.0,1.554,13.0
0.49526350869569735,1.48,1.0,1.554,1.0
0.5127987766886893,1.48,1.0,3.737,1.0
0.478641936807498,1.48,13.0,1.554,13.0
0.49850911444954693,1.48,13.0,1.554,1.0
0.5477453795465577,1.48,13.0,3.737,1.0
0.46815599837254407,1.443,7.0,2.6455,7.0
0.49816933005273234,1.554,13.0,3.737,13.0
0.5043505549115659,1.554,25.0,3.737,13.0
0.48598687835913046,1.554,25.0,5.92,13.0
0.4959992475550503,1.554,25.0,3.737,25.0
0.49368442606273255,1.554,13.0,5.92,13.0
0.4984899237952801,1.554,13.0,5.92,25.0
0.4992006735945286,1.554,13.0,3.737,25.0
0.46069805186786605,1.48,25.0,3.737,13.0
0.4434943675377101,1.48,25.0,5.92,13.0
0.45664045093589944,1.48,25.0,5.92,25.0
0.49887983008993453,1.48,25.0,3.737,25.0
0.5492874672128947,1.48,13.0,5.92,13.0
0.5079019886496519,1.48,13.0,5.92,25.0
0.5070312973766491,1.48,13.0,3.737,25.0
0.5026438799677659,1.517,19.0,4.8285,19.0
0.5056000482819507,1.554,1.0,3.737,13.0
0.5006685728476231,1.554,1.0,1.554,13.0
0.5068825391778906,1.554,1.0,3.737,1.0
0.5024854522151119,1.554,13.0,1.554,13.0
0.5006685728476231,1.554,13.0,1.554,1.0
0.4937315004279307,1.554,13.0,3.737,1.0
0.5055783586720444,1.517,7.0,2.6455,7.0
0.510987054629672,1.554,25.0,1.554,13.0
0.4897903300638937,1.554,25.0,3.737,1.0
0.5074369432609074,1.48,25.0,1.554,13.0
0.5351342255341671,1.48,25.0,1.554,1.0
0.4336772434496293,1.48,25.0,3.737,1.0
0.525437063145384,1.517,19.0,2.6455,7.0
0.49966362012966736,1.554,13.0,5.92,1.0
0.5009675074696149,1.48,25.0,5.92,1.0
0.5031425004293528,1.48,13.0,5.92,1.0
0.5071901130373002,1.517,19.0,4.8285,7.0
