cost, Xtau, XN, Ztau, ZN
0.4987620463218958,4.187375,8.5,1.054375,2.5
0.5004299479874761,4.187375,8.5,0.753125,2.5
0.49889882666474905,4.458500000000001,13.0,0.90375,4.0
0.4990616695556864,4.368125,11.5,0.753125,5.5
0.4995815814413743,4.458500000000001,13.0,1.205,4.0
0.5000753888831604,4.458500000000001,10.0,1.205,4.0
0.5001082242412622,4.368125,11.5,1.054375,5.5
0.49920220620736533,4.458500000000001,13.0,0.90375,1.0
0.5019239662383537,4.458500000000001,10.0,1.205,1.0
0.4998713283393641,4.458500000000001,10.0,0.90375,1.0
0.5000444537106488,4.368125,11.5,1.054375,2.5
0.4991668406839055,4.368125,11.5,0.753125,2.5
0.4999398204959131,4.368125,8.5,1.054375,5.5
0.5009169113221152,4.368125,8.5,1.054375,2.5
0.4985226889270784,4.368125,8.5,0.753125,2.5
0.499829376585069,4.6392500000000005,4.0,0.6025,10.0
0.4999557729921831,4.6392500000000005,4.0,0.6025,7.0
0.5000356651354876,4.6392500000000005,4.0,0.90375,7.0
0.5003511259929854,4.548875000000001,5.5,0.753125,8.5
0.606005938045819,4.82,4.0,0.90375,10.0
0.5030135937270142,4.82,1.0,0.90375,10.0
0.47696568200428524,4.82,1.0,1.205,10.0
0.5024124738269917,4.82,1.0,0.90375,13.0
0.4603881785812658,4.82,4.0,1.205,10.0
0.6101276973710081,4.82,4.0,1.205,13.0
0.5189757668371817,4.82,4.0,0.90375,13.0
0.4998409056863756,4.6392500000000005,1.0,0.90375,10.0
0.49984201167300235,4.6392500000000005,1.0,1.205,10.0
0.49970990481907074,4.6392500000000005,1.0,1.205,13.0
0.4999521426700544,4.6392500000000005,1.0,0.90375,13.0
0.5001399062166854,4.6392500000000005,4.0,1.205,10.0
0.499847503909695,4.6392500000000005,4.0,1.205,13.0
0.4999513089723695,4.6392500000000005,4.0,0.90375,13.0
0.4926647481938604,4.729625,2.5,1.054375,11.5
0.6077762751039668,4.82,4.0,0.6025,10.0
0.5639033301177061,4.82,4.0,0.6025,7.0
0.4889996685381779,4.82,4.0,0.90375,7.0
0.5000848558823058,4.729625,5.5,0.753125,8.5
0.49920508185482637,4.82,1.0,0.6025,10.0
0.49038455212578447,4.82,1.0,0.90375,7.0
0.4996740513538753,4.6392500000000005,1.0,0.6025,10.0
0.4996621373222867,4.6392500000000005,1.0,0.6025,7.0
0.4999582310186249,4.6392500000000005,1.0,0.90375,7.0
0.48578273775755365,4.729625,2.5,0.753125,8.5
0.30969925599270454,4.82,4.0,1.205,7.0
0.5001626353705833,4.6392500000000005,1.0,1.205,7.0
0.5003086327515721,4.6392500000000005,4.0,1.205,7.0
0.5082961924327722,4.729625,2.5,1.054375,8.5
0.551437415854247,4.82,4.0,0.6025,13.0
0.4998493699827795,4.6392500000000005,1.0,0.6025,13.0
0.4998784123042136,4.6392500000000005,4.0,0.6025,13.0
0.4962219135744136,4.729625,2.5,0.753125,11.5
0.5000938803735671,4.729625,5.5,1.054375,8.5
0.5001636868625308,4.729625,5.5,1.054375,11.5
0.5000132570016772,4.729625,5.5,0.753125,11.5
0.5017715139302937,4.548875000000001,2.5,0.753125,8.5
0.5001523959702778,4.548875000000001,2.5,1.054375,8.5
0.5015383979617907,4.548875000000001,2.5,1.054375,11.5
0.5007219519964414,4.548875000000001,2.5,0.753125,11.5
0.5002615028150883,4.548875000000001,5.5,1.054375,8.5
0.5005543070873969,4.548875000000001,5.5,1.054375,11.5
0.5000790642255941,4.548875000000001,5.5,0.753125,11.5
0.5000032046192324,4.6392500000000005,7.0,0.30125,10.0
0.4999923192344904,4.6392500000000005,7.0,0.30125,7.0
0.5000661880977223,4.6392500000000005,4.0,0.30125,7.0
0.5017445165148982,4.548875000000001,5.5,0.451875,8.5
0.6124056071281808,4.82,4.0,0.30125,10.0
0.5106003441762434,4.82,1.0,0.30125,10.0
0.4995610914429174,4.82,1.0,4.82e-20,10.0
0.5065890559428718,4.82,1.0,0.30125,13.0
0.474283167973791,4.82,4.0,4.82e-20,10.0
0.474283167973791,4.82,4.0,4.82e-20,13.0
0.565990899826168,4.82,4.0,0.30125,13.0
0.5000991494668579,4.6392500000000005,1.0,0.30125,10.0
0.5000023344601844,4.6392500000000005,1.0,4.82e-20,10.0
0.5000023344601845,4.6392500000000005,1.0,4.82e-20,13.0
0.5000666508209402,4.6392500000000005,1.0,0.30125,13.0
0.4999973413236162,4.6392500000000005,4.0,4.82e-20,10.0
0.4999973413236162,4.6392500000000005,4.0,4.82e-20,13.0
0.5000472448905212,4.6392500000000005,4.0,0.30125,13.0
0.4966248189538911,4.729625,2.5,0.150625,11.5
0.7169044898760882,4.82,7.0,0.30125,10.0
0.8071856631691776,4.82,7.0,0.30125,7.0
0.6477694609102815,4.82,4.0,0.30125,7.0
0.5005426930839614,4.729625,5.5,0.451875,8.5
0.5140361784558859,4.82,1.0,0.30125,7.0
0.5001238663597309,4.6392500000000005,1.0,0.30125,7.0
0.502058847631426,4.729625,2.5,0.451875,8.5
0.474283167973791,4.82,4.0,4.82e-20,7.0
0.5000023344601844,4.6392500000000005,1.0,4.82e-20,7.0
0.4999973413236162,4.6392500000000005,4.0,4.82e-20,7.0
0.49598645304667643,4.729625,2.5,0.150625,8.5
0.458371063529726,4.729625,2.5,0.451875,11.5
0.3871695374504486,4.82,7.0,4.82e-20,10.0
0.4999989945319844,4.6392500000000005,7.0,4.82e-20,10.0
0.4999989945319844,4.6392500000000005,7.0,4.82e-20,7.0
0.4999931236856734,4.729625,5.5,0.150625,8.5
0.6032005223579138,4.82,7.0,0.30125,13.0
0.4999989945319845,4.6392500000000005,7.0,4.82e-20,13.0
0.500007711477233,4.6392500000000005,7.0,0.30125,13.0
0.4999944661381057,4.729625,5.5,0.150625,11.5
0.5004997587281272,4.729625,5.5,0.451875,11.5
0.5039409705661504,4.548875000000001,2.5,0.451875,8.5
0.4998757060975896,4.548875000000001,2.5,0.150625,8.5
0.49991865281735104,4.548875000000001,2.5,0.150625,11.5
0.5083651403687972,4.548875000000001,2.5,0.451875,11.5
0.49997821141707954,4.548875000000001,5.5,0.150625,8.5
0.49998334563778135,4.548875000000001,5.5,0.150625,11.5
0.5019140273283371,4.548875000000001,5.5,0.451875,11.5
0.4999763279574645,4.6392500000000005,7.0,0.30125,4.0
0.5002422721819958,4.6392500000000005,7.0,0.6025,4.0
0.5001739821992752,4.6392500000000005,4.0,0.6025,4.0
0.5008121403131824,4.548875000000001,5.5,0.451875,5.5
0.6679479946453033,4.82,4.0,0.30125,4.0
0.5164948677808807,4.82,1.0,0.30125,4.0
0.4995610914429174,4.82,1.0,4.82e-20,4.0
0.5176889613327305,4.82,1.0,0.30125,1.0
0.474283167973791,4.82,4.0,4.82e-20,4.0
0.474283167973791,4.82,4.0,4.82e-20,1.0
0.6705820912299796,4.82,4.0,0.30125,1.0
0.5001379117928308,4.6392500000000005,1.0,0.30125,4.0
0.5000023344601844,4.6392500000000005,1.0,4.82e-20,4.0
0.5000023344601844,4.6392500000000005,1.0,4.82e-20,1.0
0.5001396436834424,4.6392500000000005,1.0,0.30125,1.0
0.4999973413236162,4.6392500000000005,4.0,4.82e-20,4.0
0.4999973413236162,4.6392500000000005,4.0,4.82e-20,1.0
0.5000373541874701,4.6392500000000005,4.0,0.30125,1.0
0.4951443560064651,4.729625,2.5,0.150625,2.5
0.8634890701655982,4.82,7.0,0.30125,4.0
0.5493599692454894,4.82,7.0,0.6025,4.0
0.4488433465945054,4.82,4.0,0.6025,4.0
0.5003289172549683,4.729625,5.5,0.451875,5.5
0.4740087429323765,4.82,1.0,0.6025,4.0
0.4998215097836899,4.6392500000000005,1.0,0.6025,4.0
0.537752172472635,4.729625,2.5,0.451875,5.5
0.4954874786939967,4.729625,2.5,0.150625,5.5
0.33871587985808826,4.82,4.0,0.6025,1.0
0.5000467336378752,4.6392500000000005,1.0,0.6025,1.0
0.5003396448269788,4.6392500000000005,4.0,0.6025,1.0
0.5305170630373477,4.729625,2.5,0.451875,2.5
0.3871695374504486,4.82,7.0,4.82e-20,4.0
0.4999989945319844,4.6392500000000005,7.0,4.82e-20,4.0
0.49999176181922156,4.729625,5.5,0.150625,5.5
0.8792321547608446,4.82,7.0,0.30125,1.0
0.4999989945319845,4.6392500000000005,7.0,4.82e-20,1.0
0.4999571003637946,4.6392500000000005,7.0,0.30125,1.0
0.49999042546385053,4.729625,5.5,0.150625,2.5
0.5002637287802543,4.6392500000000005,7.0,0.6025,1.0
0.500067659143068,4.729625,5.5,0.451875,2.5
0.4986631532838919,4.548875000000001,2.5,0.451875,5.5
0.4998342757695827,4.548875000000001,2.5,0.150625,5.5
0.4997957285323966,4.548875000000001,2.5,0.150625,2.5
0.49769722403594974,4.548875000000001,2.5,0.451875,2.5
0.499972951054777,4.548875000000001,5.5,0.150625,5.5
0.49996773807912276,4.548875000000001,5.5,0.150625,2.5
0.5000294392915215,4.548875000000001,5.5,0.451875,2.5
0.5000983771032377,4.6392500000000005,7.0,0.90375,4.0
0.5005771275259745,4.548875000000001,5.5,0.753125,5.5
0.35494806028457426,4.82,4.0,0.90375,4.0
0.4847081855138612,4.82,1.0,0.90375,4.0
0.49913285983157885,4.82,1.0,1.205,4.0
0.4950560594784348,4.82,1.0,0.90375,1.0
0.4683650497483881,4.82,4.0,1.205,4.0
0.6096551759395565,4.82,4.0,1.205,1.0
0.4180828638887438,4.82,4.0,0.90375,1.0
0.5001166176614402,4.6392500000000005,1.0,0.90375,4.0
0.5000115359109845,4.6392500000000005,1.0,1.205,4.0
0.4996998628071202,4.6392500000000005,1.0,1.205,1.0
0.5000629433419553,4.6392500000000005,1.0,0.90375,1.0
0.5000062356857208,4.6392500000000005,4.0,1.205,4.0
0.4998554220757683,4.6392500000000005,4.0,1.205,1.0
0.5000600876274776,4.6392500000000005,4.0,0.90375,1.0
0.4902779624735243,4.729625,2.5,1.054375,2.5
0.19504420788725207,4.82,7.0,0.90375,4.0
0.500158110530554,4.729625,5.5,0.753125,5.5
0.48603160534770495,4.729625,2.5,0.753125,5.5
0.5064354940155976,4.729625,2.5,1.054375,5.5
0.4967443203895098,4.729625,2.5,0.753125,2.5
0.3737353169422165,4.82,7.0,1.205,4.0
0.5000017583603078,4.6392500000000005,7.0,1.205,4.0
0.500003389299033,4.729625,5.5,1.054375,5.5
0.2650898746332646,4.82,7.0,0.90375,1.0
0.5000401868631439,4.6392500000000005,7.0,1.205,1.0
0.5000248362316839,4.6392500000000005,7.0,0.90375,1.0
0.5000476106609697,4.729625,5.5,1.054375,2.5
0.5001670284407753,4.729625,5.5,0.753125,2.5
0.5020890797922224,4.548875000000001,2.5,0.753125,5.5
0.49995759020268304,4.548875000000001,2.5,1.054375,5.5
0.5012885134990304,4.548875000000001,2.5,1.054375,2.5
0.5013885657986348,4.548875000000001,2.5,0.753125,2.5
0.4999979384693831,4.548875000000001,5.5,1.054375,5.5
0.5002162234888338,4.548875000000001,5.5,1.054375,2.5
0.5005534720863527,4.548875000000001,5.5,0.753125,2.5
0.5000144632438677,4.6392500000000005,10.0,0.30125,7.0
0.49527848220635784,4.548875000000001,8.5,0.451875,8.5
0.7081066157529133,4.82,10.0,0.30125,10.0
0.5708997254549463,4.82,13.0,0.30125,10.0
0.1813771174789831,4.82,13.0,4.82e-20,10.0
0.41897381925984334,4.82,13.0,0.30125,13.0
0.26301007958782074,4.82,10.0,4.82e-20,10.0
0.26301007958782074,4.82,10.0,4.82e-20,13.0
0.5471377391640554,4.82,10.0,0.30125,13.0
0.5000764972718217,4.6392500000000005,13.0,0.30125,10.0
0.5000023854280478,4.6392500000000005,13.0,4.82e-20,10.0
0.5000023854280478,4.6392500000000005,13.0,4.82e-20,13.0
0.500047861261228,4.6392500000000005,13.0,0.30125,13.0
0.5000000253552478,4.6392500000000005,10.0,4.82e-20,10.0
0.5000000253552479,4.6392500000000005,10.0,4.82e-20,13.0
0.500004395310505,4.6392500000000005,10.0,0.30125,13.0
0.5015249637467593,4.729625,11.5,0.150625,11.5
0.8450939805224534,4.82,10.0,0.30125,7.0
0.5315034782946815,4.729625,8.5,0.451875,8.5
0.7131178763897817,4.82,13.0,0.30125,7.0
0.5001030108717628,4.6392500000000005,13.0,0.30125,7.0
0.48253086998858863,4.729625,11.5,0.451875,8.5
0.26301007958782074,4.82,10.0,4.82e-20,7.0
0.5000023854280478,4.6392500000000005,13.0,4.82e-20,7.0
0.5000000253552479,4.6392500000000005,10.0,4.82e-20,7.0
0.5012341533614859,4.729625,11.5,0.150625,8.5
0.46917618747751444,4.729625,11.5,0.451875,11.5
0.495614877476819,4.729625,8.5,0.150625,8.5
0.4950842452478815,4.729625,8.5,0.150625,11.5
0.4846223297537071,4.729625,8.5,0.451875,11.5
0.49162653932626577,4.548875000000001,11.5,0.451875,8.5
0.4999259230826196,4.548875000000001,11.5,0.150625,8.5
0.49987073195486476,4.548875000000001,11.5,0.150625,11.5
0.49927090372389316,4.548875000000001,11.5,0.451875,11.5
0.5000756170119822,4.548875000000001,8.5,0.150625,8.5
0.5000586505268554,4.548875000000001,8.5,0.150625,11.5
0.49720443175661155,4.548875000000001,8.5,0.451875,11.5
0.49992008349844463,4.6392500000000005,10.0,0.6025,4.0
0.49587696196072606,4.548875000000001,8.5,0.451875,5.5
0.942084337034581,4.82,10.0,0.30125,4.0
0.8290012328219997,4.82,13.0,0.30125,4.0
0.1813771174789831,4.82,13.0,4.82e-20,4.0
0.9050016147037766,4.82,13.0,0.30125,1.0
0.26301007958782074,4.82,10.0,4.82e-20,4.0
0.26301007958782074,4.82,10.0,4.82e-20,1.0
0.9877383277371401,4.82,10.0,0.30125,1.0
0.5001243022973167,4.6392500000000005,13.0,0.30125,4.0
0.5000023854280478,4.6392500000000005,13.0,4.82e-20,4.0
0.5000023854280478,4.6392500000000005,13.0,4.82e-20,1.0
0.5001378823207311,4.6392500000000005,13.0,0.30125,1.0
0.5000000253552479,4.6392500000000005,10.0,4.82e-20,4.0
0.5000000253552479,4.6392500000000005,10.0,4.82e-20,1.0
0.5000255100014612,4.6392500000000005,10.0,0.30125,1.0
0.5005729373372787,4.729625,11.5,0.150625,2.5
0.73480328636313,4.82,10.0,0.6025,4.0
0.5531504517608057,4.729625,8.5,0.451875,5.5
0.874421408132611,4.82,13.0,0.6025,4.0
0.4997061066106222,4.6392500000000005,13.0,0.6025,4.0
0.5021314578390808,4.729625,11.5,0.451875,5.5
0.500913282945762,4.729625,11.5,0.150625,5.5
0.35066405191610384,4.82,10.0,0.6025,1.0
0.4998623762775536,4.6392500000000005,13.0,0.6025,1.0
0.4999355502558871,4.6392500000000005,10.0,0.6025,1.0
0.5087943515936826,4.729625,11.5,0.451875,2.5
0.49628359060533467,4.729625,8.5,0.150625,5.5
0.497068325198901,4.729625,8.5,0.150625,2.5
0.5283768004839156,4.729625,8.5,0.451875,2.5
0.48921857491537624,4.548875000000001,11.5,0.451875,5.5
0.4999860451877476,4.548875000000001,11.5,0.150625,5.5
0.5000491149689117,4.548875000000001,11.5,0.150625,2.5
0.49440374719041524,4.548875000000001,11.5,0.451875,2.5
0.5000919435946514,4.548875000000001,8.5,0.150625,5.5
0.5001070916953635,4.548875000000001,8.5,0.150625,2.5
0.49841412349186065,4.548875000000001,8.5,0.451875,2.5
0.4989854990767044,4.548875000000001,8.5,0.753125,5.5
0.141025102345535,4.82,10.0,0.90375,4.0
0.249998510692665,4.82,13.0,0.90375,4.0
0.16964314905523403,4.82,13.0,1.205,4.0
0.0897048675706561,4.82,13.0,0.90375,1.0
0.2465774433921274,4.82,10.0,1.205,4.0
0.8984829546974021,4.82,10.0,1.205,1.0
0.12119340017450686,4.82,10.0,0.90375,1.0
0.5000410827307943,4.6392500000000005,13.0,0.90375,4.0
0.5000077513719979,4.6392500000000005,13.0,1.205,4.0
0.499740989500564,4.6392500000000005,13.0,1.205,1.0
0.5000393078139037,4.6392500000000005,13.0,0.90375,1.0
0.5000002102846715,4.6392500000000005,10.0,1.205,4.0
0.4999591657069853,4.6392500000000005,10.0,1.205,1.0
0.5000003204775791,4.6392500000000005,10.0,0.90375,1.0
0.49730937949187637,4.729625,11.5,1.054375,2.5
0.49984196872086195,4.729625,8.5,0.753125,5.5
0.4906037161471454,4.729625,11.5,0.753125,5.5
0.5022561637758131,4.729625,11.5,1.054375,5.5
0.4917574498445786,4.729625,11.5,0.753125,2.5
0.5000825792682728,4.729625,8.5,1.054375,5.5
0.4892920160504054,4.729625,8.5,1.054375,2.5
0.5120121048356978,4.729625,8.5,0.753125,2.5
0.4991280772995743,4.548875000000001,11.5,0.753125,5.5
0.4994286791312996,4.548875000000001,11.5,1.054375,5.5
0.5004242655206135,4.548875000000001,11.5,1.054375,2.5
0.49795259063710506,4.548875000000001,11.5,0.753125,2.5
0.49985359058506573,4.548875000000001,8.5,1.054375,5.5
0.499905886164144,4.548875000000001,8.5,1.054375,2.5
0.49863414135923734,4.548875000000001,8.5,0.753125,2.5
0.49270185794446,5.1815,16.0,1.50625,16.0
0.5084085971322905,5.1815,19.0,1.50625,16.0
0.5033030039401412,5.1815,19.0,1.8075,16.0
0.49782706379923247,5.1815,19.0,1.50625,19.0
0.4924660094198424,5.1815,16.0,1.8075,16.0
0.5020020068687299,5.1815,16.0,1.8075,19.0
0.49761601905732944,5.1815,16.0,1.50625,19.0
0.4999985135808557,5.00075,19.0,1.50625,16.0
0.5001434112631093,5.00075,19.0,1.8075,16.0
0.5007108727700623,5.00075,19.0,1.8075,19.0
0.5003499105836025,5.00075,19.0,1.50625,19.0
0.5064867126448737,5.00075,16.0,1.8075,16.0
0.49585282841832656,5.00075,16.0,1.8075,19.0
0.49569793748640223,5.00075,16.0,1.50625,19.0
0.5076234198195785,5.091125,17.5,1.656875,17.5
0.20987373534165132,4.82,16.0,1.50625,16.0
0.14257264707704653,4.82,13.0,1.50625,16.0
0.13767922320801462,4.82,13.0,1.205,16.0
0.8860562038008769,4.82,13.0,1.50625,13.0
0.2121559665555841,4.82,16.0,1.205,16.0
0.5428529783231828,4.82,16.0,1.205,13.0
0.657115234197895,4.82,16.0,1.50625,13.0
0.4963901875626022,5.00075,13.0,1.50625,16.0
0.49472814434443535,5.00075,13.0,1.205,16.0
0.49172249427833825,5.00075,13.0,1.205,13.0
0.482459257707179,5.00075,13.0,1.50625,13.0
0.5137732816005091,5.00075,16.0,1.205,16.0
0.5193971706329021,5.00075,16.0,1.205,13.0
0.5001491418194828,5.00075,16.0,1.50625,13.0
0.5010064527836442,4.910375,14.5,1.355625,14.5
0.3986909907082069,4.82,19.0,1.50625,16.0
0.5712461826085662,4.82,19.0,1.8075,16.0
0.655536430299667,4.82,19.0,1.50625,19.0
0.33872385403742344,4.82,16.0,1.8075,16.0
0.7791637147274488,4.82,16.0,1.8075,19.0
0.5804195096506388,4.82,16.0,1.50625,19.0
0.5196805274117857,4.910375,17.5,1.656875,17.5
0.10835024078943323,4.82,13.0,1.8075,16.0
0.3947813085068833,4.82,13.0,1.50625,19.0
0.512706626700516,5.00075,13.0,1.8075,16.0
0.49317945604547286,5.00075,13.0,1.8075,19.0
0.5183895588652252,5.00075,13.0,1.50625,19.0
0.4995985641848222,4.910375,14.5,1.656875,17.5
0.5172456196936794,4.82,16.0,1.205,19.0
0.5039044182186243,5.00075,13.0,1.205,19.0
0.499415145590151,5.00075,16.0,1.205,19.0
0.5009969980743033,4.910375,14.5,1.355625,17.5
0.5191755158286058,4.82,16.0,1.8075,13.0
0.4814074832053966,5.00075,13.0,1.8075,13.0
0.5077904314771025,5.00075,16.0,1.8075,13.0
0.49998105458751785,4.910375,14.5,1.656875,14.5
0.40592127104983367,4.82,19.0,1.205,16.0
0.499999873803061,5.00075,19.0,1.205,16.0
0.5011248473965388,5.00075,19.0,1.205,19.0
0.442234151312322,4.910375,17.5,1.355625,17.5
0.4292584028066325,4.82,19.0,1.50625,13.0
0.5010654948576447,5.00075,19.0,1.205,13.0
0.5004518913549793,5.00075,19.0,1.50625,13.0
0.4932677141249867,4.910375,17.5,1.355625,14.5
0.5003956560267955,5.00075,19.0,1.8075,13.0
0.523199071518679,4.910375,17.5,1.656875,14.5
0.5067462750229061,5.1815,13.0,1.50625,16.0
0.5016490427373776,5.1815,13.0,1.8075,16.0
0.4975112213537032,5.1815,13.0,1.50625,19.0
0.4999352895686259,5.091125,14.5,1.656875,17.5
0.5058572885265502,5.1815,13.0,1.205,16.0
0.4917608173258432,5.1815,16.0,1.205,16.0
0.4856473639199339,5.1815,16.0,1.205,19.0
0.4837528452081228,5.091125,14.5,1.355625,17.5
0.503686534081264,5.1815,13.0,1.50625,13.0
0.501619521496381,5.1815,16.0,1.205,13.0
0.5016775195186005,5.1815,16.0,1.50625,13.0
0.4901882726378679,5.091125,14.5,1.355625,14.5
0.4994356441069804,5.1815,16.0,1.8075,13.0
0.510424034499257,5.091125,14.5,1.656875,14.5
0.5073988963259364,5.1815,19.0,1.205,16.0
0.47366465799020985,5.091125,17.5,1.355625,17.5
0.5022212223918152,5.1815,19.0,1.50625,13.0
0.5021254916420343,5.091125,17.5,1.355625,14.5
0.5074257526714872,5.091125,17.5,1.656875,14.5
0.4965979303732564,5.1815,22.0,2.10875,22.0
0.5102853475798841,5.1815,19.0,2.10875,22.0
0.5085335258995369,5.1815,19.0,1.8075,22.0
0.5034591303615684,5.1815,19.0,2.10875,19.0
0.49464404169752885,5.1815,22.0,1.8075,22.0
0.5009999673016636,5.1815,22.0,1.8075,19.0
0.49352218297518324,5.1815,22.0,2.10875,19.0
0.5065015702203481,5.36225,19.0,2.10875,22.0
0.5047689112765725,5.36225,19.0,1.8075,22.0
0.5016779042540921,5.36225,19.0,1.8075,19.0
0.5054421265253706,5.36225,19.0,2.10875,19.0
0.5023023125665113,5.36225,22.0,1.8075,22.0
0.4966673418749832,5.36225,22.0,1.8075,19.0
0.4997257383929442,5.36225,22.0,2.10875,19.0
0.5007025187716336,5.271875,20.5,1.9581250000000001,20.5
0.5018179052827122,5.543,22.0,2.10875,22.0
0.5011367662004069,5.543,25.0,2.10875,22.0
0.5026000262881488,5.543,25.0,2.41,22.0
0.49902260954893274,5.543,25.0,2.10875,25.0
0.5031439582782855,5.543,22.0,2.41,22.0
0.4969024982868626,5.543,22.0,2.41,25.0
0.49923096571365255,5.543,22.0,2.10875,25.0
0.4946181248185306,5.36225,25.0,2.10875,22.0
0.49376111768304054,5.36225,25.0,2.41,22.0
0.5039538894596723,5.36225,25.0,2.41,25.0
0.4934890378385076,5.36225,25.0,2.10875,25.0
0.5058539808410671,5.36225,22.0,2.41,22.0
0.49414160169763965,5.36225,22.0,2.41,25.0
0.5000794654447234,5.36225,22.0,2.10875,25.0
0.48921611407127985,5.452625,23.5,2.2593750000000004,23.5
0.5024755024581454,5.543,19.0,2.10875,22.0
0.5019499287821692,5.543,19.0,1.8075,22.0
0.5007400177364413,5.543,19.0,2.10875,19.0
0.5013357866575043,5.543,22.0,1.8075,22.0
0.4988280967260935,5.543,22.0,1.8075,19.0
0.5004985990663213,5.543,22.0,2.10875,19.0
0.49689186403382357,5.452625,20.5,1.9581250000000001,20.5
0.5006767932451086,5.543,25.0,1.8075,22.0
0.5002779695299602,5.543,25.0,2.10875,19.0
0.4929371982832247,5.36225,25.0,1.8075,22.0
0.5026464206839504,5.36225,25.0,1.8075,19.0
0.49714783635474424,5.36225,25.0,2.10875,19.0
0.5009608474293259,5.452625,23.5,1.9581250000000001,20.5
0.4973534130280629,5.543,22.0,2.41,19.0
0.5042964971716188,5.36225,25.0,2.41,19.0
0.4950638884099563,5.36225,22.0,2.41,19.0
0.5117367463352326,5.452625,23.5,2.2593750000000004,20.5
0.5003475970822706,5.543,22.0,1.8075,25.0
0.5005995338186331,5.36225,25.0,1.8075,25.0
0.5012999398193356,5.36225,22.0,1.8075,25.0
0.49676442209256355,5.452625,23.5,1.9581250000000001,23.5
0.5036075300282647,5.543,19.0,2.41,22.0
0.5039162904100989,5.36225,19.0,2.41,22.0
0.4978238964648841,5.36225,19.0,2.41,19.0
0.5001197435178111,5.452625,20.5,2.2593750000000004,20.5
0.4994203217047247,5.543,19.0,2.10875,25.0
0.4982079230596903,5.36225,19.0,2.41,25.0
0.5019904705793166,5.36225,19.0,2.10875,25.0
0.5018061932911224,5.452625,20.5,2.2593750000000004,23.5
0.49817976662211483,5.36225,19.0,1.8075,25.0
0.4999884390457421,5.452625,20.5,1.9581250000000001,23.5
0.510812536516473,5.1815,25.0,2.10875,22.0
0.5095545565505253,5.1815,25.0,1.8075,22.0
0.5015576138245579,5.1815,25.0,2.10875,19.0
0.5015193357448723,5.271875,23.5,1.9581250000000001,20.5
0.5097061927183762,5.1815,25.0,2.41,22.0
0.49426002232902333,5.1815,22.0,2.41,22.0
0.5035357993093386,5.1815,22.0,2.41,19.0
0.4947805134876436,5.271875,23.5,2.2593750000000004,20.5
0.4991320491773422,5.1815,25.0,2.10875,25.0
0.5035769456361938,5.1815,22.0,2.41,25.0
0.48970762606158313,5.1815,22.0,2.10875,25.0
0.5005185758490442,5.271875,23.5,2.2593750000000004,23.5
0.49727710128849345,5.1815,22.0,1.8075,25.0
0.49832051479282957,5.271875,23.5,1.9581250000000001,23.5
0.5079564612168777,5.1815,19.0,2.41,22.0
0.4961328881704906,5.271875,20.5,2.2593750000000004,20.5
0.5000613161332136,5.1815,19.0,2.10875,25.0
0.49744363019173055,5.271875,20.5,2.2593750000000004,23.5
0.498856022130854,5.271875,20.5,1.9581250000000001,23.5
0.5046444857641312,5.36225,19.0,1.50625,16.0
0.5003190248864668,5.36225,19.0,1.8075,16.0
0.4981394406351206,5.36225,19.0,1.50625,19.0
0.49981355186445686,5.36225,16.0,1.8075,16.0
0.4996796820090842,5.36225,16.0,1.8075,19.0
0.499612852848752,5.36225,16.0,1.50625,19.0
0.4982716558136926,5.271875,17.5,1.656875,17.5
0.5027873383839365,5.543,16.0,1.50625,16.0
0.503224007477723,5.543,13.0,1.50625,16.0
0.502275439365218,5.543,13.0,1.205,16.0
0.49772526566745334,5.543,13.0,1.50625,13.0
0.5018146694609764,5.543,16.0,1.205,16.0
0.5059458060954107,5.543,16.0,1.205,13.0
0.49733380310810005,5.543,16.0,1.50625,13.0
0.49338357551491363,5.36225,13.0,1.50625,16.0
0.49246336615844166,5.36225,13.0,1.205,16.0
0.5002201338559278,5.36225,13.0,1.205,13.0
0.5008216048563516,5.36225,13.0,1.50625,13.0
0.49996841884742926,5.36225,16.0,1.205,16.0
0.4993831367710787,5.36225,16.0,1.205,13.0
0.4997746350957306,5.36225,16.0,1.50625,13.0
0.5174365941320692,5.452625,14.5,1.355625,14.5
0.5022651776559592,5.543,19.0,1.50625,16.0
0.50227459898484,5.543,19.0,1.8075,16.0
0.5022727165626786,5.543,19.0,1.50625,19.0
0.5023753964620359,5.543,16.0,1.8075,16.0
0.49882911733119306,5.543,16.0,1.8075,19.0
0.501915139059264,5.543,16.0,1.50625,19.0
0.5002788589040068,5.452625,17.5,1.656875,17.5
0.5023878153753536,5.543,13.0,1.8075,16.0
0.5015268826554005,5.543,13.0,1.50625,19.0
0.4937314942006963,5.36225,13.0,1.8075,16.0
0.502547176143384,5.36225,13.0,1.8075,19.0
0.4995139816955648,5.36225,13.0,1.50625,19.0
0.5001080797810213,5.452625,14.5,1.656875,17.5
0.4980981496997845,5.543,16.0,1.205,19.0
0.48695089664909574,5.36225,13.0,1.205,19.0
0.4989310252331337,5.36225,16.0,1.205,19.0
0.4970220475818956,5.452625,14.5,1.355625,17.5
0.5000458015461402,5.543,16.0,1.8075,13.0
0.49946245372667486,5.36225,13.0,1.8075,13.0
0.49989699472128435,5.36225,16.0,1.8075,13.0
0.4938008225687791,5.452625,14.5,1.656875,14.5
0.5012732783027918,5.543,19.0,1.205,16.0
