0,1,2,3,4
0.4999183778832066,2.584,1.0,2.8560000000000003,1.0
0.4999964491820239,2.8560000000000003,25.0,14.796800000000003,50.0
0.4957984066276684,2.8560000000000003,1.0,2.8560000000000003,1.0
0.5008423934653881,2.8560000000000003,25.0,2.8560000000000003,1.0
0.5000550130741046,2.8560000000000003,25.0,14.796800000000003,1.0
0.5001955439530354,2.8560000000000003,25.0,2.8560000000000003,50.0
0.4985529252616374,2.8560000000000003,1.0,14.796800000000003,1.0
0.49987984174104527,2.8560000000000003,1.0,14.796800000000003,50.0
0.5014285913218569,2.8560000000000003,1.0,2.8560000000000003,50.0
0.5013037462686676,2.584,25.0,2.8560000000000003,1.0
0.5005365298149761,2.584,25.0,14.796800000000003,1.0
0.5000475610964288,2.584,25.0,14.796800000000003,50.0
0.49937754765823206,2.584,25.0,2.8560000000000003,50.0
0.500319446037814,2.584,1.0,14.796800000000003,1.0
0.5000385459966797,2.584,1.0,14.796800000000003,50.0
0.49931493201305555,2.584,1.0,2.8560000000000003,50.0
0.44498061959498636,2.72,13.0,8.826400000000001,25.5
0.5000069292247071,2.584,13.0,8.826400000000001,25.5
0.4991759438152481,2.584,1.0,8.826400000000001,25.5
0.4996661522176039,2.584,1.0,2.8560000000000003,25.5
0.4984241533755793,2.584,1.0,8.826400000000001,1.0
0.49960446727700125,2.584,13.0,2.8560000000000003,25.5
0.5006713781239234,2.584,13.0,2.8560000000000003,1.0
0.49857086329294353,2.584,13.0,8.826400000000001,1.0
0.494686930056666,2.72,1.0,8.826400000000001,25.5
0.49987414943757014,2.72,1.0,2.8560000000000003,25.5
0.4960615092266041,2.72,1.0,2.8560000000000003,1.0
0.4971781716963273,2.72,1.0,8.826400000000001,1.0
0.501241373427699,2.72,13.0,2.8560000000000003,25.5
0.4549306234395787,2.72,13.0,2.8560000000000003,1.0
0.4799926652462223,2.72,13.0,8.826400000000001,1.0
0.49967424544714323,2.652,7.0,5.841200000000001,13.25
0.5022941373569655,2.8560000000000003,13.0,8.826400000000001,25.5
0.5012247415034183,2.8560000000000003,25.0,8.826400000000001,25.5
0.49999801971454505,2.8560000000000003,25.0,14.796800000000003,25.5
0.5001199254932942,2.8560000000000003,25.0,8.826400000000001,50.0
0.4999429359770501,2.8560000000000003,13.0,14.796800000000003,25.5
0.49988690657296975,2.8560000000000003,13.0,14.796800000000003,50.0
0.5015010289630685,2.8560000000000003,13.0,8.826400000000001,50.0
0.4549610796058816,2.72,25.0,8.826400000000001,25.5
0.49954882994944627,2.72,25.0,14.796800000000003,25.5
0.4990851958738267,2.72,25.0,14.796800000000003,50.0
0.5081249731167159,2.72,25.0,8.826400000000001,50.0
0.49981901919624416,2.72,13.0,14.796800000000003,25.5
0.4996209572950301,2.72,13.0,14.796800000000003,50.0
0.5010700043215076,2.72,13.0,8.826400000000001,50.0
0.49959337420798955,2.7880000000000003,19.0,11.811600000000002,37.75
0.4964370397316147,2.8560000000000003,1.0,8.826400000000001,25.5
0.5008423934653876,2.8560000000000003,1.0,2.8560000000000003,25.5
0.5014635714685343,2.8560000000000003,1.0,8.826400000000001,1.0
0.5009754724752392,2.8560000000000003,13.0,2.8560000000000003,25.5
0.5001496543990024,2.8560000000000003,13.0,2.8560000000000003,1.0
0.5045538574217581,2.8560000000000003,13.0,8.826400000000001,1.0
0.49978218472014657,2.7880000000000003,7.0,5.841200000000001,13.25
0.5000678986202154,2.8560000000000003,25.0,2.8560000000000003,25.5
0.5007912886499963,2.8560000000000003,25.0,8.826400000000001,1.0
0.5058339153755087,2.72,25.0,2.8560000000000003,25.5
0.4549944620008253,2.72,25.0,2.8560000000000003,1.0
0.5010669451223932,2.72,25.0,8.826400000000001,1.0
0.500298413190382,2.7880000000000003,19.0,5.841200000000001,13.25
0.49905318560178025,2.8560000000000003,13.0,14.796800000000003,1.0
0.48766188122443344,2.72,25.0,14.796800000000003,1.0
0.49221110795107315,2.72,13.0,14.796800000000003,1.0
0.4998136525076202,2.7880000000000003,19.0,11.811600000000002,13.25
0.5019956581838415,2.8560000000000003,13.0,2.8560000000000003,50.0
0.5088106946524875,2.72,25.0,2.8560000000000003,50.0
0.4994587163752636,2.72,13.0,2.8560000000000003,50.0
0.5004757096322532,2.7880000000000003,19.0,5.841200000000001,37.75
0.4999403531763459,2.8560000000000003,1.0,14.796800000000003,25.5
0.49999797856928296,2.72,1.0,14.796800000000003,25.5
0.4995519443907981,2.72,1.0,14.796800000000003,1.0
0.5003880015660049,2.7880000000000003,7.0,11.811600000000002,13.25
0.5012158520316309,2.8560000000000003,1.0,8.826400000000001,50.0
0.4999942302094401,2.72,1.0,14.796800000000003,50.0
0.49973359103817494,2.72,1.0,8.826400000000001,50.0
0.49983579941980627,2.7880000000000003,7.0,11.811600000000002,37.75
0.4994757431184621,2.72,1.0,2.8560000000000003,50.0
0.5000976506053164,2.7880000000000003,7.0,5.841200000000001,37.75
0.5009158412569081,2.584,25.0,8.826400000000001,25.5
0.4996505830902508,2.584,25.0,2.8560000000000003,25.5
0.49914262317762814,2.584,25.0,8.826400000000001,1.0
0.4996454647118379,2.652,19.0,5.841200000000001,13.25
0.500023690130557,2.584,25.0,14.796800000000003,25.5
0.5000248906239695,2.584,13.0,14.796800000000003,25.5
0.500490259749889,2.584,13.0,14.796800000000003,1.0
0.5004044188270825,2.652,19.0,11.811600000000002,13.25
0.4994875250695934,2.584,25.0,8.826400000000001,50.0
0.5000496587134102,2.584,13.0,14.796800000000003,50.0
0.49940495604199353,2.584,13.0,8.826400000000001,50.0
0.5001481196060154,2.652,19.0,11.811600000000002,37.75
0.49924063716891875,2.584,13.0,2.8560000000000003,50.0
0.49975807661030847,2.652,19.0,5.841200000000001,37.75
0.5000194565708918,2.584,1.0,14.796800000000003,25.5
0.5003757006636766,2.652,7.0,11.811600000000002,13.25
